agency,date,hectares,cause,lat,lon,response_type,altitude
QC,2023-06-01,5.2,N,47.593,-77.969,FUL,359.0
QC,2023-05-31,16059.5,H,50.559,-66.028,MOD,278.575
QC,2023-06-02,55623.1,N,50.167,-73.473,FUL,450.98
QC,2023-05-06,0.1,H,48.431,-71.488,FUL,196.0
QC,2023-06-01,0.1,H,45.859,-75.715,FUL,269.0
QC,2023-06-01,885.5,N,48.429,-69.829,FUL,300.0
QC,2023-06-01,1830.4,N,48.297,-76.102,FUL,433.0
QC,2023-06-02,0.0,N,49.388,-71.991,FUL,230.0
QC,2023-06-03,0.1,H,46.333,-75.484,FUL,228.0
QC,2023-06-01,371.1,N,49.714,-69.093,FUL,504.0
QC,2023-06-02,101.1,N,49.546,-67.653,FUL,216.0
QC,2023-06-01,5.4,N,46.826,-76.289,FUL,292.0
QC,2023-06-01,64.3,N,48.013,-75.864,FUL,455.0
QC,2023-06-03,0.1,H,46.384,-72.516,FUL,30.0
QC,2023-05-07,0.0,H,46.281,-75.594,FUL,202.0
QC,2023-06-01,11.9,N,46.874,-74.602,FUL,432.0
QC,2023-06-01,0.7,N,48.994,-69.52,FUL,410.0
QC,2023-06-01,1.2,N,46.893,-73.256,FUL,333.0
QC,2023-06-02,423.7,N,48.052,-74.034,FUL,528.0
QC,2023-06-02,73.7,N,46.227,-76.46,FUL,317.0
QC,2023-06-03,0.1,H,48.248,-78.305,FUL,309.0
QC,2023-06-01,0.7,N,47.601,-74.649,FUL,593.0
QC,2023-06-02,0.4,N,46.03,-74.692,FUL,424.0
QC,2023-06-01,1.9,N,46.828,-76.987,FUL,371.0
QC,2023-06-02,0.7,N,47.496,-76.648,FUL,361.0
QC,2023-04-12,0.3,H,45.945,-75.965,FUL,144.0
QC,2023-05-07,0.4,H,45.56,-72.278,FUL,269.0
QC,2023-06-02,0.3,H,48.738,-67.749,FUL,150.0
QC,2023-06-01,0.3,N,46.954,-74.246,FUL,452.0
QC,2023-06-01,8000.0,N,48.751,-76.465,FUL,389.0
QC,2023-06-02,37.5,H,47.774,-76.695,FUL,366.0
QC,2023-06-01,164.8,N,47.227,-74.857,FUL,364.0
QC,2023-06-01,0.0,N,49.761,-69.053,FUL,535.0
QC,2023-06-03,0.5,H,48.933,-79.053,FUL,300.0
QC,2023-06-01,0.3,N,48.773,-70.501,FUL,768.0
QC,2023-06-01,670.9,N,49.601,-71.601,FUL,368.0
QC,2023-06-01,12.6,N,51.283,-62.411,MON,558.341
QC,2023-05-08,8.1,H,48.445,-77.6,FUL,323.0
QC,2023-06-01,1817.6,N,49.343,-71.5,FUL,489.0
QC,2023-06-01,355.9,N,49.277,-71.811,FUL,305.0
QC,2023-06-01,317.6,N,49.168,-71.837,FUL,361.0
QC,2023-06-02,0.4,N,49.282,-68.736,FUL,348.0
QC,2023-06-03,0.1,H,45.906,-72.405,FUL,105.0
QC,2023-06-04,0.2,H,46.303,-75.474,FUL,220.0
QC,2023-06-01,1.0,N,48.741,-69.984,FUL,589.0
QC,2023-06-01,1.3,N,47.648,-72.641,FUL,412.0
QC,2023-06-01,1658.4,N,48.569,-76.323,FUL,415.0
QC,2023-06-04,350.0,N,48.725,-76.314,FUL,483.0
QC,2023-05-07,0.0,H,46.099,-73.486,FUL,104.0
QC,2023-04-06,450.0,N,48.69,-76.357,FUL,430.0
QC,2023-06-01,26.7,N,48.638,-74.029,FUL,442.0
QC,2023-06-01,255.7,N,48.461,-73.824,FUL,526.0
QC,2023-06-02,2.8,N,48.938,-71.334,FUL,341.0
QC,2023-06-01,158.5,N,49.536,-68.55,FUL,390.0
QC,2023-06-01,0.1,N,48.293,-69.812,FUL,209.0
QC,2023-06-01,1.1,N,48.938,-71.346,FUL,300.0
QC,2023-06-01,0.2,N,47.083,-72.652,FUL,259.0
QC,2023-06-03,1.5,N,46.38,-76.94,FUL,325.0
QC,2023-06-05,3.2,H,48.755,-78.068,FUL,378.0
QC,2023-05-07,0.0,H,45.716,-74.095,FUL,90.0
QC,2023-06-01,41.3,N,49.376,-69.791,FUL,564.0
QC,2023-06-01,77.1,N,49.079,-75.003,FUL,446.0
QC,2023-06-05,0.1,N,46.059,-74.332,FUL,456.0
QC,2023-06-01,726.3,N,49.064,-75.046,FUL,488.0
QC,2023-06-05,0.5,H,49.579,-67.866,FUL,380.0
QC,2023-06-05,9.0,H,53.786,-78.902,MOD,14.944
QC,2023-06-06,15.8,N,49.351,-73.364,FUL,390.0
QC,2023-06-06,0.1,H,46.194,-73.362,FUL,140.0
QC,2023-06-06,1.7,N,49.739,-74.31,FUL,390.0
QC,2023-06-01,204.5,N,49.549,-70.809,FUL,427.0
QC,2023-05-08,2.0,H,48.675,-78.116,FUL,307.0
QC,2023-06-06,0.3,H,48.41,-77.93,FUL,371.0
QC,2023-06-02,0.2,N,45.809,-74.581,FUL,347.0
QC,2023-06-01,2.4,N,48.88,-74.354,FUL,442.0
QC,2023-06-01,27.9,N,48.9,-74.353,FUL,429.0
QC,2023-06-05,0.3,N,49.282,-73.295,FUL,453.0
QC,2023-06-01,3.8,N,48.859,-74.361,FUL,471.0
QC,2023-06-01,0.1,N,48.889,-74.191,FUL,500.0
QC,2023-06-07,0.5,H,48.54,-79.037,FUL,354.0
QC,2023-06-07,0.2,H,48.596,-78.986,FUL,350.0
QC,2023-06-01,9137.1,N,49.259,-74.986,FUL,391.0
QC,2023-05-07,0.0,H,48.395,-64.589,FUL,68.0
QC,2023-06-02,20475.7,N,50.652,-73.106,FUL,488.167
QC,2023-06-05,802.2,N,49.768,-73.386,FUL,361.0
QC,2023-06-05,0.0,H,45.69,-75.695,FUL,286.0
QC,2023-06-05,15312.8,N,50.717,-72.555,FUL,510.955
QC,2023-06-05,2511.1,N,50.385,-72.181,FUL,330.399
QC,2023-06-05,4.4,N,50.906,-72.504,FUL,518.594
QC,2023-06-06,0.0,N,45.687,-75.684,FUL,281.0
QC,2023-06-05,5913.6,N,51.136,-72.775,MON,424.103
QC,2023-06-05,397.4,N,51.654,-71.695,MON,564.173
QC,2023-06-05,549.3,N,51.556,-71.426,MON,520.589
QC,2023-05-08,0.0,H,45.636,-75.826,FUL,199.0
QC,2023-06-05,10896.3,N,51.094,-73.165,MON,400.257
QC,2023-06-05,3242.8,N,50.998,-73.261,MON,410.832
QC,2023-06-05,14225.5,N,50.679,-72.836,FUL,488.871
QC,2023-06-09,0.0,H,48.235,-79.04,FUL,300.0
QC,2023-06-10,0.1,H,46.387,-73.703,FUL,310.0
QC,2023-06-10,0.0,H,50.063,-66.919,FUL,91.452
QC,2023-06-10,17.5,N,50.527,-74.665,FUL,399.759
QC,2023-06-11,68621.9,N,50.729,-76.262,FUL,313.15
QC,2023-06-10,29660.8,N,53.952,-72.403,MOD,470.651
QC,2023-06-10,96803.4,N,54.003,-72.172,MON,479.847
QC,2023-05-08,0.2,H,48.254,-77.965,FUL,300.0
QC,2023-06-11,29918.3,N,51.161,-66.196,MOD,510.412
QC,2023-06-01,9.2,N,47.602,-76.156,FUL,412.0
QC,2023-06-11,0.2,H,45.583,-75.688,FUL,168.0
QC,2023-06-10,27602.4,N,50.574,-75.011,FUL,462.914
QC,2023-06-11,269.5,N,51.529,-63.169,MON,569.587
QC,2023-06-10,8.9,N,49.247,-72.832,FUL,292.0
QC,2023-06-01,190.4,N,51.23,-72.451,MON,454.128
QC,2023-06-13,159.5,H,52.704,-67.144,MOD,577.515
QC,2023-06-11,2124.5,N,50.946,-73.296,MON,396.818
QC,2023-06-12,27742.9,N,52.523,-70.401,MON,591.614
QC,2023-05-08,0.2,H,47.033,-72.204,FUL,242.0
QC,2023-06-10,36538.6,N,51.68,-73.259,MON,412.369
QC,2023-06-01,673.4,N,49.033,-75.351,FUL,390.0
QC,2023-06-15,0.5,H,49.79,-74.543,FUL,380.0
QC,2023-06-14,425872.0,N,54.057,-74.638,MON,320.74
QC,2023-06-15,0.1,N,47.618,-73.517,FUL,348.0
QC,2023-06-14,133572.0,N,53.384,-76.113,MON,219.912
QC,2023-06-16,0.1,H,48.094,-77.766,FUL,327.0
QC,2023-06-17,7.9,H,58.745,-65.984,MON,90.61
QC,2023-06-18,48247.2,N,50.233,-78.394,MOD,261.148
QC,2023-06-19,0.2,H,48.26,-78.985,FUL,298.0
QC,2023-05-08,0.1,H,48.367,-71.66,FUL,160.0
QC,2023-06-17,3431.4,N,54.863,-70.908,MON,512.875
QC,2023-06-20,0.9,H,53.767,-78.867,MOD,16.822
QC,2023-06-13,32137.2,N,51.187,-74.081,MON,353.556
QC,2023-06-21,0.1,H,48.138,-78.04,FUL,320.0
QC,2023-06-21,0.0,H,49.311,-67.603,FUL,4.0
QC,2023-06-21,0.0,H,45.774,-74.101,FUL,180.0
QC,2023-06-01,133.8,N,48.581,-75.787,FUL,400.0
QC,2023-06-22,0.8,H,48.001,-77.929,FUL,335.0
QC,2023-06-22,26230.0,N,54.529,-77.744,MON,180.485
QC,2023-06-22,0.1,H,46.283,-74.712,FUL,264.0
QC,2023-04-11,0.1,H,45.383,-71.719,FUL,277.0
QC,2023-05-08,0.6,H,47.44,-79.502,FUL,188.0
QC,2023-06-22,3167.7,N,54.553,-77.864,MON,161.136
QC,2023-06-22,19483.2,N,54.491,-77.33,MON,117.545
QC,2023-06-21,2798.6,N,54.514,-77.161,MON,180.467
QC,2023-06-21,1.0,N,54.531,-77.677,MON,177.291
QC,2023-06-22,87031.6,N,54.412,-76.011,MON,256.486
QC,2023-06-22,0.0,H,48.471,-78.199,FUL,330.0
QC,2023-06-22,0.5,H,47.647,-72.921,FUL,343.0
QC,2023-06-22,0.1,H,48.359,-78.884,FUL,270.0
QC,2023-06-22,13477.7,N,54.682,-74.856,MON,363.754
QC,2023-06-23,0.9,H,48.676,-78.241,FUL,309.0
QC,2023-05-08,0.0,H,45.757,-71.894,FUL,295.0
QC,2023-06-23,0.1,H,46.271,-72.794,FUL,8.0
QC,2023-06-23,0.1,H,49.793,-74.685,FUL,379.0
QC,2023-06-02,0.5,N,46.341,-76.914,FUL,281.0
QC,2023-06-20,0.0,H,46.011,-75.814,FUL,220.0
QC,2023-06-11,0.0,N,49.366,-74.971,FUL,379.0
QC,2023-06-24,0.1,N,52.736,-67.418,MOD,567.494
QC,2023-06-24,217.0,N,52.791,-75.994,MON,273.971
QC,2023-06-23,3.5,N,53.652,-78.497,MOD,77.603
QC,2023-06-25,0.0,H,49.19,-68.238,FUL,40.0
QC,2023-06-23,1579.0,N,49.917,-79.4,FUL,258.0
QC,2023-05-06,0.0,H,46.027,-74.671,FUL,289.0
QC,2023-06-24,8945.9,N,53.771,-73.253,MON,397.019
QC,2023-06-24,4356.7,N,53.676,-71.479,MON,485.67
QC,2023-06-24,0.6,N,46.875,-73.888,FUL,360.0
QC,2023-06-25,1.8,N,49.838,-68.251,FUL,379.0
QC,2023-06-25,0.0,N,50.288,-67.374,FUL,603.936
QC,2023-06-24,33.0,N,54.52,-77.433,MON,186.81
QC,2023-06-23,15955.9,N,54.414,-72.619,MON,452.167
QC,2023-06-25,31.9,N,52.221,-66.769,MON,581.431
QC,2023-06-25,6.6,N,52.258,-66.725,MON,595.365
QC,2023-06-27,0.0,H,48.638,-72.753,FUL,409.0
QC,2023-05-09,0.4,H,48.114,-66.248,FUL,10.0
QC,2023-06-24,0.0,H,46.34,-73.511,FUL,229.0
QC,2023-06-26,21.1,N,58.514,-66.195,MON,126.207
QC,2023-06-30,0.0,H,47.259,-79.41,FUL,213.0
QC,2023-07-01,1791.1,N,50.359,-78.103,MON,246.149
QC,2023-06-19,42360.8,N,50.821,-76.118,MOD,294.625
QC,2023-06-21,22666.6,N,50.295,-78.176,FUL,261.543
QC,2023-06-01,211.3,N,49.659,-69.922,FUL,585.0
QC,2023-07-01,0.1,N,47.344,-79.314,FUL,250.0
QC,2023-07-01,0.0,N,47.444,-79.483,FUL,234.0
QC,2023-07-02,8.4,N,48.493,-75.633,FUL,398.0
QC,2023-05-09,0.1,H,48.465,-71.216,FUL,97.0
QC,2023-07-02,162.1,N,53.443,-72.717,MON,456.632
QC,2023-07-03,389.8,N,56.932,-67.588,MON,255.868
QC,2023-07-02,0.1,N,56.276,-68.862,MON,276.17
QC,2023-07-01,1195.4,N,54.817,-72.364,MON,410.002
QC,2023-07-02,0.1,N,56.124,-68.813,MON,219.842
QC,2023-07-02,0.1,N,56.198,-68.889,MON,169.231
QC,2023-07-03,2305.8,N,55.322,-68.783,MON,350.184
QC,2023-07-03,71598.6,N,55.993,-68.983,MON,441.651
QC,2023-07-02,1063.8,N,56.867,-66.16,MON,374.852
QC,2023-07-03,0.2,N,56.814,-67.373,MON,320.749
QC,2023-05-09,3.7,H,48.759,-71.778,FUL,160.0
QC,2023-07-03,19887.5,N,56.9,-67.041,MON,289.228
QC,2023-07-02,0.2,N,55.194,-69.31,MON,498.654
QC,2023-07-02,890.9,N,54.153,-70.165,MON,560.331
QC,2023-07-02,0.1,N,56.378,-68.905,MON,229.105
QC,2023-07-02,494.4,N,56.923,-66.065,MON,382.807
QC,2023-07-01,5484.7,N,54.856,-71.639,MON,439.328
QC,2023-07-02,5814.3,N,54.87,-70.339,MON,510.089
QC,2023-07-01,448.3,N,53.893,-74.004,MON,367.986
QC,2023-07-02,23152.3,N,55.056,-69.448,MON,453.679
QC,2023-07-01,9500.2,N,54.668,-73.136,MON,438.81
QC,2023-05-05,0.1,H,47.503,-72.774,FUL,153.0
QC,2023-07-02,264.0,N,54.828,-70.507,MON,507.057
QC,2023-07-03,96.2,N,54.876,-69.496,MON,540.368
QC,2023-07-02,1220.3,N,56.446,-68.335,MON,392.916
QC,2023-07-01,6067.0,N,54.729,-70.491,MON,555.16
QC,2023-07-03,465.6,N,54.387,-70.44,MON,552.537
QC,2023-07-02,0.2,N,56.347,-68.824,MON,215.318
QC,2023-07-02,2813.4,N,53.179,-68.803,MON,615.79
QC,2023-07-04,0.0,H,48.427,-77.234,FUL,328.0
QC,2023-07-04,0.5,H,48.306,-77.959,FUL,331.0
QC,2023-07-02,761.9,N,56.852,-66.284,MON,309.127
QC,2023-05-09,0.0,H,48.416,-68.298,FUL,172.0
QC,2023-07-02,0.2,N,46.886,-79.161,FUL,290.0
QC,2023-07-04,0.2,N,54.689,-73.016,MON,412.022
QC,2023-07-02,0.4,N,47.104,-77.746,FUL,380.0
QC,2023-07-04,173.8,N,54.945,-77.035,MON,199.1
QC,2023-07-04,7847.2,N,54.667,-77.461,MON,206.289
QC,2023-07-05,52014.1,N,51.307,-77.331,MOD,263.823
QC,2023-07-05,0.0,H,48.235,-79.04,FUL,300.0
QC,2023-07-05,6964.4,N,51.22,-77.134,MOD,225.455
QC,2023-07-05,4132.8,N,51.129,-77.018,MON,233.459
QC,2023-07-05,5445.4,N,52.601,-76.174,MON,294.413
QC,2023-05-10,0.2,H,46.303,-73.813,FUL,255.0
QC,2023-07-05,0.0,H,49.872,-74.526,FUL,382.0
QC,2023-07-05,232.1,N,52.762,-78.444,MON,43.133
QC,2023-07-04,3.9,N,49.564,-69.695,FUL,477.0
QC,2023-07-05,4850.8,N,52.426,-78.406,MON,46.302
QC,2023-07-05,6437.7,N,52.107,-78.057,MOD,93.25
QC,2023-07-04,4.9,N,50.551,-68.38,FUL,380.485
QC,2023-07-05,4720.7,N,51.923,-77.781,MOD,153.619
QC,2023-07-05,113713.0,N,53.059,-77.969,MOD,178.413
QC,2023-07-05,32074.1,N,53.348,-76.906,MON,186.989
QC,2023-07-05,1143.3,N,53.259,-76.978,MON,198.872
QC,2023-05-10,0.1,H,46.168,-76.007,FUL,201.0
QC,2023-07-05,54061.0,N,51.971,-77.933,MOD,115.291
QC,2023-07-06,3.3,N,51.465,-66.859,FUL,656.42
QC,2023-07-06,0.0,H,50.213,-66.318,FUL,30.073
QC,2023-07-06,11564.4,N,51.473,-77.368,MOD,258.295
QC,2023-07-06,0.0,N,48.008,-67.514,FUL,434.0
QC,2023-07-05,3395.9,N,51.706,-77.449,MOD,198.987
QC,2023-07-06,0.1,H,45.498,-76.027,FUL,64.0
QC,2023-07-07,11966.3,N,51.743,-78.43,MON,61.602
QC,2023-07-05,575.9,N,52.483,-78.235,MON,66.243
QC,2023-07-04,165.4,N,50.524,-67.838,FUL,319.812
QC,2023-04-13,0.7,H,45.404,-72.335,FUL,239.0
QC,2023-05-08,0.4,H,49.145,-71.548,FUL,302.0
QC,2023-07-07,0.1,N,50.541,-67.838,FUL,517.585
QC,2023-07-07,155279.0,N,53.043,-77.14,MOD,232.461
QC,2023-07-05,208681.0,N,52.777,-78.32,MOD,78.842
QC,2023-07-05,11318.6,N,51.962,-76.85,MOD,230.461
QC,2023-07-05,2531.6,N,51.718,-77.063,MOD,214.226
QC,2023-07-05,1550.5,N,52.755,-76.969,MON,231.48
QC,2023-07-05,58400.0,N,51.233,-78.173,MOD,113.154
QC,2023-07-05,2384.9,N,51.894,-76.869,MOD,245.521
QC,2023-07-05,280488.0,N,50.838,-78.407,MOD,173.481
QC,2023-07-07,0.1,N,49.656,-68.733,FUL,411.0
QC,2023-05-10,7.3,H,49.145,-66.364,FUL,380.0
QC,2023-07-08,0.0,H,49.816,-74.538,FUL,381.0
QC,2023-07-05,610.4,N,55.681,-74.903,MON,332.84
QC,2023-07-06,50.6,N,51.993,-66.981,MON,553.423
QC,2023-07-08,2448.9,N,53.684,-73.786,MON,365.068
QC,2023-07-05,9.9,N,53.105,-77.837,MOD,172.475
QC,2023-07-05,101.8,N,54.636,-72.358,MON,441.228
QC,2023-07-09,0.1,H,49.871,-76.936,FUL,260.0
QC,2023-07-08,0.1,N,56.848,-67.423,MON,228.793
QC,2023-07-08,11006.5,N,56.973,-67.361,MON,260.518
QC,2023-07-05,1529.6,N,54.224,-77.366,MON,196.791
QC,2023-05-10,0.2,H,46.128,-74.588,FUL,200.0
QC,2023-07-10,0.7,N,46.454,-76.586,FUL,323.0
QC,2023-07-05,1513.5,N,52.62,-77.003,MON,231.326
QC,2023-07-05,448.5,N,53.141,-76.837,MON,200.725
QC,2023-07-05,0.1,N,53.002,-76.731,MON,185.388
QC,2023-07-10,20559.6,N,52.958,-76.729,MON,230.454
QC,2023-07-05,98.5,N,52.828,-76.792,MON,210.808
QC,2023-07-06,1301.2,N,51.541,-76.892,MOD,239.82
QC,2023-07-09,159.0,N,51.528,-75.645,MOD,270.516
QC,2023-07-22,1167.6,N,53.541,-78.131,MOD,154.534
QC,2023-07-11,697.9,N,58.138,-67.473,MON,105.432
QC,2023-05-10,0.0,H,48.841,-68.87,FUL,16.0
QC,2023-07-09,0.1,N,57.091,-67.124,MON,238.982
QC,2023-07-14,0.0,H,48.471,-67.098,FUL,350.0
QC,2023-07-15,0.0,N,48.175,-68.659,FUL,215.0
QC,2023-07-16,758.8,N,57.974,-68.522,MOD,90.409
QC,2023-07-17,0.1,N,50.018,-79.065,FUL,250.549
QC,2023-07-19,0.0,H,48.467,-67.082,FUL,350.0
QC,2023-07-17,0.0,N,52.471,-77.737,MON,163.802
QC,2023-07-22,0.0,H,48.316,-77.838,FUL,374.0
QC,2023-07-18,24.0,N,53.44,-78.061,MOD,151.162
QC,2023-07-24,0.0,H,49.474,-68.032,FUL,289.0
QC,2023-05-10,11.5,H,48.904,-76.783,FUL,390.0
QC,2023-07-27,0.0,H,49.9,-74.144,FUL,391.0
QC,2023-07-28,2.6,H,49.876,-73.374,FUL,410.0
QC,2023-07-30,0.1,H,48.207,-77.711,FUL,308.0
QC,2023-07-02,0.0,N,56.708,-66.904,MON,322.04
QC,2023-08-03,0.0,H,48.587,-67.621,FUL,161.0
QC,2023-07-25,0.1,N,48.578,-66.144,FUL,331.0
QC,2023-08-03,0.0,N,46.856,-79.204,FUL,245.0
QC,2023-08-03,0.0,H,48.161,-65.638,FUL,150.0
QC,2023-08-04,0.0,H,46.028,-74.229,FUL,382.0
QC,2023-08-08,4.5,N,51.45,-78.704,MOD,31.505
QC,2023-05-10,0.2,H,46.49,-75.896,FUL,180.0
QC,2023-08-07,0.0,N,52.564,-75.936,MON,254.194
QC,2023-08-09,2.7,N,51.463,-78.655,MOD,31.835
QC,2023-08-07,0.1,N,53.717,-73.109,MON,390.47
QC,2023-08-10,0.0,N,52.006,-77.243,MOD,232.79
QC,2023-08-07,1.1,N,55.104,-75.976,MON,308.802
QC,2023-08-12,0.0,H,53.004,-78.805,MOD,13.785
QC,2023-08-06,0.0,H,48.106,-77.773,FUL,309.0
QC,2023-08-13,0.1,H,45.941,-70.966,FUL,368.0
QC,2023-08-13,0.2,N,52.052,-78.234,MOD,44.543
QC,2023-08-17,0.0,H,48.309,-79.027,FUL,300.0
QC,2023-05-10,0.0,H,46.022,-75.052,FUL,210.0
QC,2023-08-17,0.0,H,46.604,-74.845,FUL,290.0
QC,2023-08-22,0.0,H,45.648,-76.196,FUL,199.0
QC,2023-08-10,0.1,N,50.929,-79.131,MON,86.176
QC,2023-08-10,300.0,N,51.054,-79.133,MON,34.283
QC,2023-08-25,0.0,H,49.107,-79.332,FUL,312.0
QC,2023-08-18,0.0,N,46.288,-76.215,FUL,235.0
QC,2023-08-28,0.1,H,46.743,-70.103,FUL,632.0
QC,2023-08-27,0.1,H,45.749,-76.765,FUL,93.0
QC,2023-08-29,0.0,H,49.343,-72.023,FUL,228.0
QC,2023-09-02,0.0,H,49.861,-67.089,FUL,73.0
QC,2023-05-11,4.9,H,48.771,-71.473,FUL,180.0
QC,2023-09-03,0.0,N,50.577,-79.396,MON,113.736
QC,2023-09-04,20.0,H,50.37,-78.218,FUL,259.645
QC,2023-09-05,0.0,H,48.442,-67.558,FUL,373.0
QC,2023-09-06,0.2,H,50.151,-78.308,MON,248.325
QC,2023-09-06,0.0,H,46.001,-75.796,FUL,209.0
QC,2023-09-07,0.0,H,49.153,-66.217,FUL,350.0
QC,2023-09-05,0.0,N,47.964,-77.018,FUL,369.0
QC,2023-09-10,0.0,H,48.735,-67.424,FUL,226.0
QC,2023-09-11,0.0,H,46.685,-73.994,FUL,419.0
QC,2023-09-12,0.0,H,46.134,-74.162,FUL,378.0
QC,2023-05-11,0.0,H,47.343,-78.992,FUL,287.0
QC,2023-09-08,0.0,N,46.037,-75.842,FUL,205.0
QC,2023-09-03,0.0,H,50.09,-75.578,FUL,335.749
QC,2023-09-19,0.0,H,46.281,-74.285,FUL,451.0
QC,2023-09-20,0.1,H,46.662,-73.423,FUL,360.0
QC,2023-09-20,0.0,H,50.117,-73.602,FUL,445.277
QC,2023-09-21,0.0,H,48.551,-68.028,FUL,211.0
QC,2023-09-22,0.6,H,49.05,-74.668,FUL,492.0
QC,2023-09-22,0.0,H,48.146,-77.448,FUL,329.0
QC,2023-09-24,0.0,H,45.536,-75.993,FUL,176.0
QC,2023-09-20,17325.9,N,50.571,-79.305,MON,100.6
QC,2023-05-11,0.4,H,45.628,-71.918,FUL,221.0
QC,2023-09-26,2.6,H,45.978,-74.134,FUL,299.0
QC,2023-09-26,18.0,N,51.387,-77.048,MON,215.527
QC,2023-09-27,0.0,H,48.506,-69.284,FUL,30.0
QC,2023-09-28,1.0,N,52.758,-76.942,MON,230.166
QC,2023-09-28,0.0,H,47.995,-76.974,FUL,346.0
QC,2023-09-28,0.1,N,50.93,-79.131,MON,85.604
QC,2023-09-30,0.1,H,46.787,-76.413,FUL,260.0
QC,2023-09-30,0.0,N,52.518,-78.459,MON,31.14
QC,2023-09-30,0.1,H,46.354,-73.656,FUL,278.0
QC,2023-10-03,0.0,H,47.121,-73.738,FUL,427.0
QC,2023-04-13,0.2,H,45.464,-72.769,FUL,101.0
QC,2023-05-11,0.0,H,46.75,-71.726,FUL,98.0
QC,2023-10-02,0.4,H,46.033,-75.827,FUL,169.0
QC,2023-10-04,0.0,H,49.052,-79.389,FUL,328.0
QC,2023-10-04,0.6,H,46.296,-76.225,FUL,239.0
QC,2023-10-01,0.3,N,45.972,-75.788,FUL,245.0
QC,2023-10-05,0.2,H,47.814,-74.827,FUL,552.0
QC,2023-10-05,0.0,H,46.303,-73.565,FUL,208.0
QC,2023-10-06,0.0,H,45.541,-75.776,FUL,160.0
QC,2023-10-06,0.0,H,47.365,-70.042,FUL,74.0
QC,2023-10-06,0.0,H,47.032,-70.361,FUL,314.0
QC,2023-10-12,0.0,H,49.085,-66.69,FUL,70.0
QC,2023-05-11,7.0,H,51.409,-75.874,MON,336.019
QC,2023-10-19,0.0,H,48.35,-67.215,FUL,195.0
QC,2023-11-04,0.0,H,46.319,-73.883,FUL,458.0
QC,2023-11-16,0.1,H,48.78,-67.353,FUL,309.0
QC,2023-06-01,0.1,N,47.404,-72.52,FUL,347.0
QC,2023-05-11,0.0,H,45.974,-73.765,FUL,211.0
QC,2023-05-11,0.5,H,45.921,-73.888,FUL,213.0
QC,2023-05-11,0.1,H,46.417,-75.036,FUL,260.0
QC,2023-05-12,0.0,H,48.528,-67.478,FUL,159.0
QC,2023-05-12,0.0,H,45.734,-74.514,FUL,292.0
QC,2023-05-12,0.2,H,45.832,-75.12,FUL,257.0
QC,2023-05-12,0.0,H,47.366,-70.046,FUL,26.0
QC,2023-05-12,0.0,H,47.213,-72.893,FUL,120.0
QC,2023-04-14,0.0,H,45.633,-71.974,FUL,220.0
QC,2023-05-12,0.0,H,45.994,-76.092,FUL,181.0
QC,2023-05-13,0.0,H,46.084,-74.675,FUL,198.0
QC,2023-05-13,0.2,H,45.967,-74.334,FUL,389.0
QC,2023-05-13,0.0,H,45.756,-74.602,FUL,247.0
QC,2023-05-13,0.0,H,46.046,-73.709,FUL,164.0
QC,2023-05-13,0.0,H,46.667,-73.986,FUL,405.0
QC,2023-05-13,0.1,H,46.078,-74.691,FUL,255.0
QC,2023-05-13,0.3,H,46.293,-74.77,FUL,220.0
QC,2023-05-13,0.1,H,45.764,-74.138,FUL,179.0
QC,2023-05-13,0.0,H,46.549,-75.249,FUL,322.0
QC,2023-04-14,1.3,H,45.271,-73.268,FUL,45.0
QC,2023-05-13,1.1,H,47.289,-72.836,FUL,135.0
QC,2023-05-13,0.1,H,48.533,-69.257,FUL,5.0
QC,2023-05-13,0.1,H,46.908,-71.98,FUL,177.0
QC,2023-05-14,0.1,H,45.924,-75.97,FUL,150.0
QC,2023-05-14,0.0,H,45.949,-74.561,FUL,202.0
QC,2023-05-14,1.0,H,48.317,-76.352,FUL,400.0
QC,2023-05-14,0.0,H,46.141,-74.46,FUL,468.0
QC,2023-05-14,0.2,H,46.122,-74.472,FUL,396.0
QC,2023-05-14,0.0,H,46.266,-76.013,FUL,210.0
QC,2023-05-14,0.0,H,46.602,-74.803,FUL,270.0
SK,2023-05-29,2240.0,N,56.565,-109.302,MOD,470.0
SK,2023-05-01,1.0,U,56.4837,-109.443,FUL,446.0
SK,2023-07-29,1371.0,N,56.715,-108.354,MOD,446.0
SK,2023-07-29,1371.0,N,56.7147,-108.354,MOD,447.0
SK,2023-05-24,0.1,H,56.465,-108.674,MOD,425.0
SK,2023-05-29,55.0,H,56.463,-108.664,MOD,436.0
SK,2023-05-01,1.0,U,55.9044,-108.914,FUL,442.0
SK,2023-05-29,30.0,H,56.466,-108.683,MOD,425.0
SK,2023-05-01,36.0,H,55.904,-108.914,FUL,442.0
SK,2023-07-29,1645.0,N,56.629,-108.36,MOD,450.0
SK,2023-07-29,1461.0,N,56.6292,-108.36,MOD,450.0
SK,2023-04-30,1.0,H,56.519,-109.421,MOD,458.0
SK,2023-09-21,5.0,N,55.507,-108.802,FUL,466.0
SK,2023-07-10,22.0,N,56.206,-108.798,MOD,449.0
SK,2023-06-14,0.3,N,56.427,-109.149,MOD,498.0
SK,2023-09-22,689.0,N,56.171,-109.593,MOD,484.0
SK,2023-05-24,0.9,H,57.728,-109.415,MOD,532.0
SK,2023-07-23,84.0,N,56.61,-109.708,MOD,479.0
