fire_id,lat,lon,date,hectares,STATION_NAME,PROV_STATE_TERR_CODE,LATITUDE,LONGITUDE,ELEVATION,distance,PROVINCE_CODE,HEATING_DEGREE_DAYS,TOTAL_SNOW_FLAG,DIRECTION_MAX_GUST_FLAG,DIRECTION_MAX_GUST,MAX_REL_HUMIDITY,LOCAL_DAY,LOCAL_MONTH,ID,MIN_TEMPERATURE_FLAG,MIN_TEMPERATURE,TOTAL_SNOW,MEAN_TEMPERATURE,MAX_REL_HUMIDITY_FLAG,LOCAL_DATE,SPEED_MAX_GUST,MIN_REL_HUMIDITY,COOLING_DEGREE_DAYS_FLAG,COOLING_DEGREE_DAYS,SNOW_ON_GROUND_FLAG,MEAN_TEMPERATURE_FLAG,MAX_TEMPERATURE_FLAG,MAX_TEMPERATURE,TOTAL_PRECIPITATION_FLAG,SPEED_MAX_GUST_FLAG,LOCAL_YEAR,TOTAL_RAIN,MIN_REL_HUMIDITY_FLAG,TOTAL_RAIN_FLAG,HEATING_DEGREE_DAYS_FLAG,TOTAL_PRECIPITATION,SNOW_ON_GROUND,CLIMATE_IDENTIFIER
5833,50.3519,-120.3743,2003-09-20,0.009,KAMLOOPS CHERRY CREEK 2,BC,50.39,-120.35,701.0,4.5707768844329735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5834,50.3519,-120.3743,2003-09-20,0.009,KAMLOOPS CHERRY CREEK 2,BC,50.39,-120.35,701.0,4.5707768844329735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5835,50.3482,-120.3767,2003-09-20,0.009,KAMLOOPS CHERRY CREEK 2,BC,50.39,-120.35,701.0,5.01575911776275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5836,50.4476,-120.5911,2003-10-14,0.009,WALHACHIN,BC,50.46,-120.58,450.0,1.5860467831866183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5837,49.9198,-120.0287,2003-08-05,0.1,PENNASK LAKE LODGE,BC,50.0,-120.09,1420.4,9.931387517729956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5838,49.8383,-120.0535,2003-08-06,0.3,PENNASK LAKE LODGE,BC,50.0,-120.09,1420.4,18.15771892036557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5839,49.7915,-120.0395,2003-08-06,0.009,PENNASK LAKE LODGE,BC,50.0,-120.09,1420.4,23.44990488478617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5840,49.7695,-120.0951,2003-08-06,0.009,ELKHART LODGE HIGHWAY 97C,BC,49.56,-120.21,1615.0,24.70407015005342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5841,49.9031,-120.0628,2003-08-06,0.009,PENNASK LAKE LODGE,BC,50.0,-120.09,1420.4,10.942246716796502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5842,49.7526,-120.1094,2003-08-06,0.009,ELKHART LODGE HIGHWAY 97C,BC,49.56,-120.21,1615.0,22.593152929505543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5843,49.8365,-120.0505,2003-08-06,0.2,PENNASK LAKE LODGE,BC,50.0,-120.09,1420.4,18.38746199142304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5844,49.8978,-120.0088,2003-08-06,0.01,PENNASK LAKE LODGE,BC,50.0,-120.09,1420.4,12.755148740829984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5845,49.9011,-120.0033,2003-08-06,0.009,PENNASK LAKE LODGE,BC,50.0,-120.09,1420.4,12.618154341093696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5846,49.8352,-119.9463,2003-08-06,0.009,PENNASK LAKE LODGE,BC,50.0,-120.09,1420.4,21.002415532710387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5847,49.5447,-119.9277,2003-08-10,0.009,PEACHLAND BRENDA MINES,BC,49.52,-120.0,1520.0,5.892728803344306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5848,49.4778,-119.876,2003-08-10,0.1,PEACHLAND BRENDA MINES,BC,49.52,-120.0,1520.0,10.103503893918974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5849,49.5447,-119.8693,2003-08-10,0.009,PEACHLAND BRENDA MINES,BC,49.52,-120.0,1520.0,9.817865801507924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5850,49.6574,-120.0644,2003-08-16,0.009,ELKHART LODGE HIGHWAY 97C,BC,49.56,-120.21,1615.0,15.069056781460397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5851,49.3668,-119.8618,2003-08-16,0.04,OSPREY LAKE,BC,49.42,-120.11,1099.1,18.89997038715281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5852,49.465,-120.1985,2003-07-30,1.5,BANKIER CHAIN LAKE,BC,49.42,-120.17,1020.0,5.408036053366516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5853,49.4933,-120.055,2003-07-30,0.1,PEACHLAND BRENDA MINES,BC,49.52,-120.0,1520.0,4.95527793577884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5854,49.3733,-120.1017,2003-07-30,5.0,OSPREY LAKE,BC,49.42,-120.11,1099.1,5.224144376451398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5855,49.2765,-120.1231,2003-07-30,0.01,HEDLEY N,BC,49.21494,-120.04082,542.0,9.078858216151756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5856,49.2765,-120.1128,2003-07-30,0.2,HEDLEY N,BC,49.21494,-120.04082,542.0,8.606040034266915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5857,49.2742,-120.1258,2003-07-30,0.01,HEDLEY N,BC,49.21494,-120.04082,542.0,9.020671512630342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5858,49.2855,-120.5792,2003-07-31,0.009,BLAKEBURN,BC,49.29,-120.44,1485.0,10.101949887165553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5859,49.5406,-120.7599,2003-08-02,0.009,BROOKMERE,BC,49.49,-120.52,972.0,18.198615812941117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5860,50.1728,-121.0669,2003-08-05,1.0,SPENCES BRIDGE NICOLA,BC,50.25186,-121.18528,235.0,12.167840586862836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5861,49.3069,-120.473,2003-08-05,0.1,BLAKEBURN,BC,49.29,-120.44,1485.0,3.040682653176056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5862,49.5147,-120.6658,2003-08-05,0.5,BROOKMERE,BC,49.49,-120.52,972.0,10.873994982709378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5863,49.6447,-120.659,2003-08-05,0.009,BROOKMERE,BC,49.49,-120.52,972.0,19.896950661494262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5864,49.4773,-120.6587,2003-08-05,0.1,BROOKMERE,BC,49.49,-120.52,972.0,10.112285201413217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5865,49.5128,-120.6217,2003-08-05,0.1,BROOKMERE,BC,49.49,-120.52,972.0,7.764490840626041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5866,49.9483,-120.3486,2003-08-05,0.15,MERRITT STP,BC,50.0645007,-120.4641,591.0,15.322776738873271,BC,0.0,,,,,5.0,8.0,1125079.2003.8.5,,11.0,0.0,22.5,,2003-08-05 00:00:00,,,,4.5,,,,34.0,,,2003.0,0.0,,,,0.0,0.0,1125079
5867,49.9102,-120.3227,2003-08-05,0.009,PENNASK LAKE LODGE,BC,50.0,-120.09,1420.4,19.4004766117966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5868,49.4528,-120.7758,2003-08-05,0.009,BROOKMERE,BC,49.49,-120.52,972.0,18.928770408182377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5869,49.4473,-120.7433,2003-08-05,0.009,BROOKMERE,BC,49.49,-120.52,972.0,16.809496982733048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5870,49.5162,-120.6632,2003-08-05,0.1,BROOKMERE,BC,49.49,-120.52,972.0,10.736388053350504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5871,49.5117,-120.6588,2003-08-05,0.1,BROOKMERE,BC,49.49,-120.52,972.0,10.303183207260496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5872,49.5006,-120.6175,2003-08-05,0.01,BROOKMERE,BC,49.49,-120.52,972.0,7.135151368108172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5873,49.4343,-120.7361,2003-08-05,0.009,BROOKMERE,BC,49.49,-120.52,972.0,16.79050961241535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5874,49.427,-120.7402,2003-08-05,0.1,BROOKMERE,BC,49.49,-120.52,972.0,17.37788105596385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5875,50.1028,-120.2687,2003-08-05,0.1,NICOLA LAKE,BC,50.15,-120.27,633.1,5.245922952811819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5876,49.5889,-120.6505,2003-08-05,0.1,BROOKMERE,BC,49.49,-120.52,972.0,14.468764942897106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5877,49.6125,-120.7038,2003-08-05,0.009,BROOKMERE,BC,49.49,-120.52,972.0,18.997267893502325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5878,49.6613,-120.7175,2003-08-06,0.4,BROOKMERE,BC,49.49,-120.52,972.0,23.767509599546305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5879,50.0833,-120.8,2003-08-06,2.5,MERRITT CRAIGMONT MINES,BC,50.12,-120.53,731.5,19.672612555132847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5880,49.7127,-120.6672,2003-08-06,3.0,BROOKMERE,BC,49.49,-120.52,972.0,26.922682886866696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5881,50.2444,-120.8912,2003-08-06,0.1,HIGHLAND VALLEY LORNEX,BC,50.28,-121.01,1268.0,9.320699939854988,BC,0.2,,,,,6.0,8.0,1123469.2003.8.6,,12.5,0.0,17.8,,2003-08-06 00:00:00,,,,0.0,,,,23.0,,,2003.0,0.0,,,,0.0,0.0,1123469
5882,49.4343,-120.7373,2003-08-06,0.2,BROOKMERE,BC,49.49,-120.52,972.0,16.8711066468967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5883,50.025,-120.8601,2003-08-05,0.009,MERRITT CRAIGMONT MINES,BC,50.12,-120.53,731.5,25.801912899538923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5884,49.7088,-120.676,2003-08-08,0.1,BROOKMERE,BC,49.49,-120.52,972.0,26.784654112714687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5885,49.6128,-120.5158,2003-08-09,0.35,BROOKMERE,BC,49.49,-120.52,972.0,13.649522886691994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5886,49.37,-120.6075,2003-08-08,0.3,BROOKMERE,BC,49.49,-120.52,972.0,14.75853147170743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5887,50.0709,-119.5705,2003-10-14,0.009,WOODS LAKE,BC,50.03,-119.27,405.4,21.91852332435592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5888,49.3813,-120.6052,2003-08-09,0.3,BROOKMERE,BC,49.49,-120.52,972.0,13.55793639996018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5889,49.35,-120.5833,2003-08-09,0.3,BLAKEBURN,BC,49.29,-120.44,1485.0,12.336892377749043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5890,49.5359,-120.6109,2003-08-09,0.1,BROOKMERE,BC,49.49,-120.52,972.0,8.308469586245119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5891,49.525,-120.75,2003-08-08,0.1,BROOKMERE,BC,49.49,-120.52,972.0,17.046189747555886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5892,49.6648,-120.6211,2003-08-10,0.1,BROOKMERE,BC,49.49,-120.52,972.0,20.745757442315515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5893,49.7398,-120.4003,2003-08-11,0.1,ELKHART LODGE HIGHWAY 97C,BC,49.56,-120.21,1615.0,24.22142771086136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5894,49.4271,-120.7408,2003-08-08,0.3,BROOKMERE,BC,49.49,-120.52,972.0,17.413077448851748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5895,50.2476,-121.0934,2003-08-11,0.1,SPENCES BRIDGE NICOLA,BC,50.25186,-121.18528,235.0,6.545960890598344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5896,49.9033,-120.2658,2003-08-08,0.1,PENNASK LAKE LODGE,BC,50.0,-120.09,1420.4,16.537127728655566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5897,49.7152,-120.7061,2003-08-14,0.009,BROOKMERE,BC,49.49,-120.52,972.0,28.388364902550983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5898,49.7407,-120.4143,2003-08-05,0.2,ELKHART LODGE HIGHWAY 97C,BC,49.56,-120.21,1615.0,24.88528955603009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5899,49.3627,-120.5593,2003-08-31,0.009,BLAKEBURN,BC,49.29,-120.44,1485.0,11.828916316000862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5900,49.9109,-120.0637,2003-08-31,0.009,PENNASK LAKE LODGE,BC,50.0,-120.09,1420.4,10.078214050690216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5901,50.1657,-120.5001,2003-09-01,0.009,MERRITT CRAIGMONT MINES,BC,50.12,-120.53,731.5,5.506783864946785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5902,49.458,-120.5055,2003-09-03,0.01,BROOKMERE,BC,49.49,-120.52,972.0,3.7069413357936174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5903,49.9852,-120.6087,2003-09-04,1.1,MERRITT STP,BC,50.0651004,-120.4803005,609.0,12.76185523984514,BC,0.0,,,,,4.0,9.0,1125079.2003.9.4,,11.5,0.0,22.8,,2003-09-04 00:00:00,,,,4.8,,,,34.0,,,2003.0,0.0,,,,0.0,0.0,1125079
5904,49.8875,-120.1833,2003-09-09,0.009,PENNASK LAKE LODGE,BC,50.0,-120.09,1420.4,14.170657713176672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5905,49.886,-120.9034,2003-09-21,0.009,MERRITT STP,BC,50.0651004,-120.4803005,609.0,36.19944043812854,BC,6.0,,,,,21.0,9.0,1125079.2003.9.21,,3.0,0.0,12.0,,2003-09-21 00:00:00,,,,0.0,,,,21.0,,,2003.0,0.0,,,,0.0,0.0,1125079
5906,50.1208,-120.5085,2003-09-24,0.1,MERRITT CRAIGMONT MINES,BC,50.12,-120.53,731.5,1.5344696990852469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5907,49.4447,-120.4339,2003-09-27,0.1,BROOKMERE,BC,49.49,-120.52,972.0,8.000256374115914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5908,50.3197,-120.6456,2003-10-10,0.1,HIGHLAND VALLEY 3,BC,50.31,-120.59,1402.1,4.090026926580639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5909,49.8412,-120.3665,2003-06-18,0.01,MERRITT STP,BC,50.0645007,-120.4641,591.0,25.7768854748384,BC,0.0,,,,,18.0,6.0,1125079.2003.6.18,,17.0,0.0,22.0,,2003-06-18 00:00:00,,,,4.0,,,,27.0,,,2003.0,0.0,,,,0.0,0.0,1125079
5910,49.8043,-119.8937,2003-06-13,0.8,PENNASK LAKE LODGE,BC,50.0,-120.09,1420.4,25.891059160716363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5911,49.8759,-119.7053,2003-07-08,0.1,PENNASK LAKE LODGE,BC,50.0,-120.09,1420.4,30.777044935491187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5912,50.4964,-119.6897,2003-06-04,0.01,SUN PEAKS UPPER,BC,50.54075,-119.5506,2055.0,10.994763005665078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5913,50.4449,-119.7033,2003-06-29,0.009,PINANTAN LAKE,BC,50.4258,-119.5642,960.0,10.071813310561971,BC,0.2,,,,,29.0,6.0,1166JFR.2003.6.29,,7.0,0.0,17.8,,2003-06-29 00:00:00,,,,0.0,,,,28.5,,,2003.0,1.2,,,,1.2,0.0,1166JFR
5914,50.3667,-119.9833,2003-07-10,9.2,MONTE CREEK WEST,BC,50.39,-120.01,363.0,3.2068953142815566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5915,50.4054,-119.3168,2003-07-16,0.02,SALMON ARM 3,BC,50.41,-119.21,363.0,7.581074940741746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5916,50.2832,-119.4542,2003-07-21,0.1,WESTWOLD,BC,50.2808008,-119.4502003,609.0,0.3895487772847477,BC,0.0,,,,,21.0,7.0,1168880.2003.7.21,,11.0,0.0,22.5,,2003-07-21 00:00:00,,,,4.5,,,,34.0,,,2003.0,0.0,,,,0.0,0.0,1168880
5917,50.149,-120.8491,2003-04-01,0.8,HIGHLAND VALLEY LORNEX,BC,50.28,-121.01,1268.0,18.51566478826184,BC,15.7,,,,,1.0,4.0,1123469.2003.4.1,,-3.5,0.0,2.3,,2003-04-01 00:00:00,,,,0.0,,,,8.0,,,2003.0,0.0,,,,0.0,2.0,1123469
5918,50.1572,-121.0326,2003-04-06,1.19,HIGHLAND VALLEY LORNEX,BC,50.28,-121.01,1268.0,13.740455375357252,BC,19.0,,,,,6.0,4.0,1123469.2003.4.6,,-7.0,0.0,-1.0,,2003-04-06 00:00:00,,,,0.0,,,,5.0,,,2003.0,0.0,,,,0.0,0.0,1123469
5919,50.0588,-120.7936,2003-04-07,1.32,MERRITT CRAIGMONT MINES,BC,50.12,-120.53,731.5,19.98651360950955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5920,49.6383,-120.3521,2003-04-19,0.6,ELKHART LODGE HIGHWAY 97C,BC,49.56,-120.21,1615.0,13.433361607044596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5921,50.2178,-121.0854,2003-04-30,0.6,SPENCES BRIDGE NICOLA,BC,50.25186,-121.18528,235.0,8.045408061174601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5922,49.5667,-120.4236,2003-05-02,0.009,BROOKMERE,BC,49.49,-120.52,972.0,10.999677503075237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5923,49.9686,-120.9431,2003-04-30,0.5,MERRITT CRAIGMONT MINES,BC,50.12,-120.53,731.5,33.943361378010124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5924,49.4276,-120.2641,2003-05-27,0.3,JELLICOE,BC,49.4022,-120.1958,929.0,5.687581384891463,BC,4.0,,,,,27.0,5.0,1123721.2003.5.27,,5.0,0.0,14.0,,2003-05-27 00:00:00,,,,0.0,,,,23.0,,,2003.0,0.0,,,,0.0,0.0,1123721
5925,50.3222,-119.9185,2003-05-30,0.01,MONTE CREEK WEST,BC,50.39,-120.01,363.0,9.942352747906565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5926,49.4213,-120.5026,2002-11-30,0.2,BROOKMERE,BC,49.49,-120.52,972.0,7.737069859561775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5927,49.9407,-120.5781,2003-06-09,0.009,MERRITT STP,BC,50.0651004,-120.4803005,609.0,15.48866243524007,BC,0.0,,,,,9.0,6.0,1125079.2003.6.9,,13.0,0.0,19.5,,2003-06-09 00:00:00,,,,1.5,,,,26.0,,,2003.0,2.4,,,,2.4,0.0,1125079
5928,50.0898,-120.7229,2003-06-28,0.009,MERRITT CRAIGMONT MINES,BC,50.12,-120.53,731.5,14.152386275523943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5929,49.7903,-120.3578,2003-06-29,0.009,ELKHART LODGE HIGHWAY 97C,BC,49.56,-120.21,1615.0,27.71137642154837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5930,49.7203,-120.4189,2003-06-29,0.1,ELKHART LODGE HIGHWAY 97C,BC,49.56,-120.21,1615.0,23.308977706831406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5931,49.4591,-120.6236,2003-06-29,0.3,BROOKMERE,BC,49.49,-120.52,972.0,8.231135022656641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5932,50.1029,-120.8081,2003-07-09,0.3,MERRITT CRAIGMONT MINES,BC,50.12,-120.53,731.5,19.90943219509565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5933,50.316,-120.0518,2003-07-09,0.009,KAMLOOPS PRATT ROAD,BC,50.37466,-120.10192,729.0,7.424625405738622,BC,0.2,,,,,9.0,7.0,116C8P0.2003.7.9,,10.0,0.0,17.8,,2003-07-09 00:00:00,,,,0.0,,,,25.5,,,2003.0,0.0,,,,0.0,0.0,116C8P0
5934,49.5619,-120.4456,2003-06-29,0.2,BROOKMERE,BC,49.49,-120.52,972.0,9.624905076038292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5935,49.5033,-120.0873,2003-07-13,0.1,PEACHLAND BRENDA MINES,BC,49.52,-120.0,1520.0,6.566627144417476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5936,50.1935,-120.6752,2003-07-21,2.0,HIGHLAND VALLEY LORNEX,BC,50.29,-120.59,1524.0,12.315032378689525,BC,0.0,,,,,21.0,7.0,1123469.2003.7.21,,10.0,0.0,19.5,,2003-07-21 00:00:00,,,,1.5,,,,29.0,,,2003.0,0.0,,,,0.0,0.0,1123469
5937,49.8317,-120.5193,2003-03-31,0.01,MERRITT STP,BC,50.0651004,-120.4803005,609.0,26.086135941004496,BC,9.7,,,,,31.0,3.0,1125079.2003.3.31,,4.0,0.0,8.3,,2003-03-31 00:00:00,,,,0.0,,,,12.5,,,2003.0,0.0,,,,0.0,0.0,1125079
5938,49.5677,-120.4683,2003-07-22,0.3,BROOKMERE,BC,49.49,-120.52,972.0,9.40524177192616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5939,50.046,-120.2519,2003-07-23,3.0,NICOLA LAKE W END,BC,50.1,-120.38,642.0,10.930704854861572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5940,49.9577,-120.6177,2003-07-28,2.5,MERRITT STP,BC,50.0651004,-120.4803005,609.0,15.450517320976877,BC,0.0,,,,,28.0,7.0,1125079.2003.7.28,,12.0,0.0,24.0,,2003-07-28 00:00:00,,,,6.0,,,,36.0,,,2003.0,0.0,,,,0.0,0.0,1125079
5941,49.2762,-120.1408,2003-07-30,0.1,PRINCETON 8NE,BC,49.32,-120.26,975.4,9.914998500096733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5942,50.4178,-119.9977,2003-07-31,0.01,MONTE CREEK WEST,BC,50.39,-120.01,363.0,3.2097665597702347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5943,50.4075,-119.951,2003-07-31,0.009,MONTE CREEK WEST,BC,50.39,-120.01,363.0,4.6095994859253375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5944,50.411,-119.956,2003-07-31,0.1,MONTE CREEK WEST,BC,50.39,-120.01,363.0,4.480661758741544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5945,50.4033,-120.006,2003-07-31,1.2,MONTE CREEK WEST,BC,50.39,-120.01,363.0,1.504881332125258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5946,50.451,-119.4485,2003-08-01,1620.0,CHASE,BC,50.4908,-119.4111,359.0,5.153461497257856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5947,50.692,-120.8605,2002-12-10,0.009,RED LAKE,BC,50.5606,-120.48,1162.0,30.54020242391472,BC,19.5,,,,,10.0,12.0,1166658.2002.12.10,,-4.0,3.0,-1.5,,2002-12-10 00:00:00,,,,0.0,M,,,1.0,,,2002.0,0.0,,,,3.0,,1166658
5948,50.2634,-119.4451,2002-07-19,0.009,WESTWOLD,BC,50.2808008,-119.4502003,609.0,1.9673045166271768,BC,,,,,,19.0,7.0,1168880.2002.7.19,N,,0.0,,,2002-07-19 00:00:00,,,,,,,,27.0,,,2002.0,0.0,,,,0.0,0.0,1168880
5949,50.4648,-119.6493,2002-07-25,3.0,PINANTAN LAKE,BC,50.4258,-119.5642,960.0,7.419523397902534,BC,0.0,,,,,25.0,7.0,1166JFR.2002.7.25,,16.0,0.0,24.5,,2002-07-25 00:00:00,,,,6.5,,,,33.0,,,2002.0,0.0,,,,0.0,0.0,1166JFR
5950,50.4523,-119.5899,2002-07-25,0.009,PINANTAN LAKE,BC,50.4258,-119.5642,960.0,3.4612772255655493,BC,0.0,,,,,25.0,7.0,1166JFR.2002.7.25,,16.0,0.0,24.5,,2002-07-25 00:00:00,,,,6.5,,,,33.0,,,2002.0,0.0,,,,0.0,0.0,1166JFR
5951,50.2678,-119.9132,2002-08-06,0.009,MONTE CREEK WEST,BC,50.39,-120.01,363.0,15.217030241134934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5952,50.3239,-119.3658,2002-08-12,0.2,FALKLAND SPANISH LAKE,BC,50.3,-119.3,823.0,5.371977646570361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5953,50.2673,-119.4948,2002-08-25,0.009,WESTWOLD,BC,50.2808008,-119.4502003,609.0,3.5048865989336746,BC,0.0,,,,,25.0,8.0,1168880.2002.8.25,,13.0,0.0,18.5,,2002-08-25 00:00:00,,,,0.5,,,,24.0,,,2002.0,3.2,,,,3.2,0.0,1168880
5954,50.4986,-119.5207,2002-08-28,0.2,SUN PEAKS LOWER,BC,50.5313451,-119.5259137,1310.6,3.657405176866064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5955,50.2759,-119.4745,2002-08-26,0.009,WESTWOLD,BC,50.2808008,-119.4502003,609.0,1.8095505638769327,BC,0.0,,,,,26.0,8.0,1168880.2002.8.26,,10.0,0.0,20.0,,2002-08-26 00:00:00,,,,2.0,,,,30.0,,,2002.0,0.0,,,,0.0,0.0,1168880
5956,50.4494,-119.7777,2002-08-28,0.009,PINANTAN LAKE,BC,50.4258,-119.5642,960.0,15.336900387960936,BC,0.0,,,,,28.0,8.0,1166JFR.2002.8.28,,8.0,0.0,19.5,,2002-08-28 00:00:00,,,,1.5,,,,31.0,,,2002.0,0.0,,,,0.0,0.0,1166JFR
5957,50.4911,-119.8319,2002-08-28,0.009,MONTE CREEK WEST,BC,50.39,-120.01,363.0,16.884842601902943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5958,50.3835,-119.934,2002-08-28,0.2,MONTE CREEK WEST,BC,50.39,-120.01,363.0,5.4331029272977815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
