agency,lat,lon,date,hectares,cause,response_type,biome,elevation
BC,50.684,-121.937,1958-06-21,0.1,H, ,Montane Cordillera,252.0
BC,50.713,-122.253,1958-06-23,0.8,H, ,Montane Cordillera,243.0
BC,50.905,-122.753,1958-06-24,0.1,H, ,Montane Cordillera,865.0
BC,50.847,-122.845,1958-06-01,0.1,H, ,Montane Cordillera,667.0
BC,50.905,-122.732,1958-06-16,0.1,H, ,Montane Cordillera,655.0
BC,50.684,-122.141,1958-06-27,0.1,H, ,Montane Cordillera,518.0
BC,50.934,-122.299,1958-07-06,1.2,H, ,Montane Cordillera,1085.0
BC,50.847,-122.891,1958-06-22,0.1,H, ,Montane Cordillera,975.0
BC,50.655,-122.049,1958-07-05,0.1,L, ,Montane Cordillera,1468.0
BC,50.684,-121.937,1958-07-12,0.1,H, ,Montane Cordillera,252.0
BC,50.789,-122.845,1958-07-23,0.1,H, ,Montane Cordillera,989.0
BC,50.934,-121.937,1958-07-27,176.0,H, ,Montane Cordillera,1380.0
BC,50.655,-121.982,1958-07-24,0.1,H, ,Montane Cordillera,383.0
BC,50.684,-121.937,1958-07-27,0.1,H, ,Montane Cordillera,252.0
BC,50.713,-122.299,1958-07-24,1440.6,H, ,Montane Cordillera,482.0
BC,50.684,-121.937,1958-07-30,2.0,H, ,Montane Cordillera,252.0
BC,50.992,-122.187,1958-07-30,1210.0,H, ,Montane Cordillera,1652.0
BC,50.684,-121.937,1958-07-30,0.1,H, ,Montane Cordillera,252.0
BC,50.818,-122.799,1958-07-23,0.1,H, ,Montane Cordillera,1256.0
BC,50.684,-122.345,1958-08-09,0.2,H, ,Montane Cordillera,312.0
BC,50.76,-122.845,1958-08-11,0.1,H, ,Montane Cordillera,1720.0
BC,50.655,-121.982,1958-08-15,0.1,H, ,Montane Cordillera,383.0
BC,50.789,-121.982,1958-08-24,0.1,H, ,Montane Cordillera,488.0
BC,50.76,-122.845,1958-08-22,0.1,H, ,Montane Cordillera,1720.0
BC,50.76,-122.753,1958-08-30,0.1,H, ,Montane Cordillera,1681.0
BC,50.684,-121.937,1958-10-02,0.1,H, ,Montane Cordillera,252.0
BC,50.684,-121.937,1958-08-09,0.1,H, ,Montane Cordillera,252.0
BC,50.684,-121.937,1958-08-09,0.1,H, ,Montane Cordillera,252.0
BC,50.684,-121.937,1958-11-02,0.1,H, ,Montane Cordillera,252.0
BC,50.684,-121.937,1958-10-10,0.1,H, ,Montane Cordillera,252.0
BC,50.684,-121.937,1958-10-09,0.1,H, ,Montane Cordillera,252.0
BC,50.684,-121.937,1958-10-11,0.1,H, ,Montane Cordillera,252.0
BC,51.039,-122.044,1958-07-31,1553.9,H, ,Montane Cordillera,1521.0
BC,50.684,-121.937,1958-04-12,0.1,H, ,Montane Cordillera,252.0
BC,50.789,-122.232,1958-04-12,0.1,H, ,Montane Cordillera,726.0
BC,50.789,-121.891,1958-04-25,2.8,H, ,Montane Cordillera,1382.0
BC,50.347,-121.687,1958-05-05,0.1,H, ,Montane Cordillera,611.0
BC,50.597,-121.891,1958-05-11,0.6,H, ,Montane Cordillera,1162.0
BC,50.713,-121.937,1958-05-16,0.3,H, ,Montane Cordillera,663.0
BC,50.76,-120.982,1953-07-07,1.2,H, ,Montane Cordillera,411.0
BC,50.76,-121.049,1953-07-14,0.1,H, ,Montane Cordillera,496.0
BC,50.376,-121.391,1953-07-18,0.8,H, ,Montane Cordillera,401.0
BC,50.376,-121.391,1953-07-18,1.6,H, ,Montane Cordillera,401.0
BC,50.789,-120.549,1953-07-22,0.2,H, ,Montane Cordillera,916.0
BC,50.713,-120.595,1953-07-17,0.1,H, ,Montane Cordillera,531.0
BC,50.742,-120.732,1953-07-17,0.8,H, ,Montane Cordillera,684.0
BC,50.742,-120.937,1953-07-24,2.4,H, ,Montane Cordillera,523.0
BC,50.684,-120.345,1953-07-29,1.2,H, ,Montane Cordillera,353.0
BC,50.684,-120.437,1953-07-24,0.1,H, ,Montane Cordillera,523.0
BC,50.684,-120.299,1953-07-30,0.1,H, ,Montane Cordillera,388.0
BC,50.713,-120.345,1953-07-29,0.1,H, ,Montane Cordillera,356.0
BC,50.963,-121.437,1953-08-02,0.1,H, ,Montane Cordillera,767.0
BC,50.713,-120.345,1953-07-30,0.1,H, ,Montane Cordillera,356.0
BC,50.713,-120.345,1953-07-30,0.1,H, ,Montane Cordillera,356.0
BC,50.742,-120.595,1953-08-06,0.1,L, ,Montane Cordillera,475.0
BC,50.742,-121.299,1953-08-06,0.4,H, ,Montane Cordillera,559.0
BC,50.539,-121.299,1953-08-03,0.1,H, ,Montane Cordillera,567.0
BC,50.818,-120.253,1953-08-06,0.1,L, ,Montane Cordillera,809.0
BC,50.76,-121.003,1953-07-14,0.1,H, ,Montane Cordillera,324.0
BC,50.742,-120.687,1953-08-09,2.8,H, ,Montane Cordillera,335.0
BC,50.713,-119.799,1953-08-07,0.1,L, ,Montane Cordillera,534.0
BC,50.742,-119.799,1953-08-07,0.1,L, ,Montane Cordillera,522.0
BC,50.684,-120.345,1953-08-15,0.1,H, ,Montane Cordillera,353.0
BC,50.963,-120.232,1953-08-16,0.1,L, ,Montane Cordillera,387.0
BC,50.934,-120.141,1953-08-16,0.4,L, ,Montane Cordillera,1114.0
BC,51.01,-120.232,1953-08-16,0.1,H, ,Montane Cordillera,352.0
BC,50.713,-120.549,1953-08-18,8.0,H, ,Montane Cordillera,335.0
BC,50.789,-120.891,1953-08-15,0.1,L, ,Montane Cordillera,898.0
BC,50.376,-121.391,1953-07-24,0.2,H, ,Montane Cordillera,401.0
BC,50.818,-120.753,1953-08-15,0.1,L, ,Montane Cordillera,730.0
BC,50.742,-120.891,1953-04-05,4.0,H, ,Montane Cordillera,386.0
BC,50.655,-120.345,1953-04-10,0.2,H, ,Montane Cordillera,613.0
BC,50.684,-120.232,1953-04-10,0.4,H, ,Montane Cordillera,459.0
BC,50.655,-120.345,1953-04-17,0.1,H, ,Montane Cordillera,613.0
BC,50.76,-120.753,1953-04-17,0.1,H, ,Montane Cordillera,589.0
BC,50.376,-121.391,1953-05-14,3.6,H, ,Montane Cordillera,401.0
BC,50.376,-121.391,1953-05-20,2.0,H, ,Montane Cordillera,401.0
BC,50.905,-120.187,1953-05-24,0.2,H, ,Montane Cordillera,693.0
BC,50.76,-120.845,1953-05-31,0.1,H, ,Montane Cordillera,335.0
BC,50.684,-120.437,1953-05-31,2.0,H, ,Montane Cordillera,523.0
BC,50.655,-121.345,1953-06-10,1.0,H, ,Montane Cordillera,550.0
BC,50.713,-121.299,1953-06-03,1.2,H, ,Montane Cordillera,416.0
BC,50.742,-121.232,1953-05-12,0.1,H, ,Montane Cordillera,342.0
BC,50.539,-121.299,1953-06-11,0.1,H, ,Montane Cordillera,567.0
BC,50.713,-121.299,1953-07-02,1.6,H, ,Montane Cordillera,416.0
BC,50.76,-120.732,1953-07-07,4.0,H, ,Montane Cordillera,375.0
BC,50.76,-120.799,1953-05-12,2.0,H, ,Montane Cordillera,377.0
BC,50.684,-120.345,1953-07-08,0.1,H, ,Montane Cordillera,353.0
BC,50.655,-120.232,1953-07-07,0.1,H, ,Montane Cordillera,683.0
BC,50.405,-121.345,1953-08-14,0.5,H, ,Montane Cordillera,793.0
BC,50.684,-120.391,1953-08-31,1.3,H, ,Montane Cordillera,470.0
BC,50.684,-120.437,1953-08-28,0.1,H, ,Montane Cordillera,523.0
BC,50.876,-121.345,1953-08-23,0.1,L, ,Montane Cordillera,1312.0
BC,50.876,-121.345,1953-08-31,0.1,H, ,Montane Cordillera,1312.0
BC,50.655,-120.299,1953-08-29,0.2,H, ,Montane Cordillera,620.0
BC,50.742,-120.982,1953-07-23,0.2,H, ,Montane Cordillera,540.0
BC,50.76,-121.141,1953-08-28,2.0,H, ,Montane Cordillera,603.0
BC,50.76,-121.141,1953-08-14,0.2,H, ,Montane Cordillera,603.0
BC,50.76,-121.141,1953-08-28,0.1,H, ,Montane Cordillera,603.0
BC,50.76,-121.141,1953-08-19,0.8,H, ,Montane Cordillera,603.0
BC,50.76,-121.141,1953-08-14,1.0,H, ,Montane Cordillera,603.0
BC,50.76,-121.187,1953-08-31,0.1,H, ,Montane Cordillera,337.0
BC,50.76,-121.232,1953-08-12,0.2,H, ,Montane Cordillera,478.0
BC,50.742,-121.232,1953-08-12,0.4,H, ,Montane Cordillera,342.0
BC,50.742,-121.253,1953-08-14,0.2,H, ,Montane Cordillera,338.0
BC,50.742,-121.253,1953-08-18,0.2,H, ,Montane Cordillera,338.0
BC,50.684,-121.299,1953-08-29,0.1,H, ,Montane Cordillera,321.0
BC,50.539,-121.299,1953-08-29,1.0,H, ,Montane Cordillera,567.0
BC,50.684,-120.049,1953-09-07,0.1,L, ,Montane Cordillera,988.0
BC,50.655,-120.503,1953-09-09,1.2,H, ,Montane Cordillera,728.0
BC,50.742,-119.799,1953-09-08,0.3,H, ,Montane Cordillera,522.0
BC,50.434,-121.299,1953-08-29,1.2,H, ,Montane Cordillera,426.0
BC,50.76,-121.049,1953-09-12,0.2,H, ,Montane Cordillera,496.0
BC,50.655,-121.299,1953-09-06,0.1,H, ,Montane Cordillera,328.0
BC,50.742,-120.345,1953-09-17,0.1,H, ,Montane Cordillera,340.0
BC,50.76,-120.641,1953-09-19,6.0,H, ,Montane Cordillera,604.0
BC,50.742,-120.982,1953-09-07,1.2,H, ,Montane Cordillera,540.0
BC,50.76,-121.187,1953-09-08,0.1,H, ,Montane Cordillera,337.0
BC,50.713,-119.937,1953-09-12,0.1,H, ,Montane Cordillera,964.0
BC,50.655,-120.345,1953-10-12,2.4,H, ,Montane Cordillera,613.0
BC,50.742,-120.141,1953-10-01,0.1,H, ,Montane Cordillera,853.0
BC,50.434,-121.299,1953-09-21,0.4,H, ,Montane Cordillera,426.0
BC,50.742,-120.937,1953-08-01,0.8,H, ,Montane Cordillera,523.0
BC,50.713,-121.299,1953-08-28,0.1,H, ,Montane Cordillera,416.0
BC,50.742,-120.345,1954-05-01,14.1,H, ,Montane Cordillera,340.0
BC,50.713,-120.549,1954-05-02,0.8,H, ,Montane Cordillera,335.0
BC,50.789,-121.095,1954-05-05,0.1,H, ,Montane Cordillera,356.0
BC,50.905,-120.232,1954-05-06,0.4,H, ,Montane Cordillera,646.0
BC,50.876,-120.299,1954-05-16,0.4,H, ,Montane Cordillera,633.0
BC,50.713,-120.549,1954-05-17,2.0,H, ,Montane Cordillera,335.0
BC,50.847,-120.253,1954-05-22,1.2,H, ,Montane Cordillera,547.0
BC,50.742,-120.187,1954-05-23,0.1,H, ,Montane Cordillera,759.0
BC,50.713,-121.299,1954-06-20,0.1,H, ,Montane Cordillera,416.0
BC,50.713,-121.299,1954-07-06,0.1,H, ,Montane Cordillera,416.0
BC,50.684,-120.391,1954-03-01,0.1,H, ,Montane Cordillera,470.0
BC,50.713,-121.299,1954-07-07,0.1,H, ,Montane Cordillera,416.0
BC,50.626,-119.937,1954-07-15,0.2,H, ,Montane Cordillera,481.0
BC,50.713,-120.891,1955-07-01,0.1,H, ,Montane Cordillera,812.0
BC,50.597,-121.232,1954-07-25,0.1,H, ,Montane Cordillera,1285.0
BC,50.789,-119.732,1954-07-26,12.9,H, ,Montane Cordillera,390.0
BC,50.655,-119.845,1954-07-27,0.1,L, ,Montane Cordillera,582.0
BC,50.789,-120.232,1954-08-01,0.4,H, ,Montane Cordillera,946.0
BC,50.568,-121.299,1954-07-24,0.4,H, ,Montane Cordillera,255.0
BC,50.597,-121.299,1954-07-30,0.1,H, ,Montane Cordillera,306.0
BC,50.713,-121.299,1954-08-02,0.1,H, ,Montane Cordillera,416.0
BC,50.76,-121.003,1954-08-10,0.1,H, ,Montane Cordillera,324.0
BC,50.713,-119.891,1954-08-20,0.1,L, ,Montane Cordillera,806.0
BC,50.713,-119.891,1954-09-07,0.1,H, ,Montane Cordillera,806.0
BC,50.405,-121.345,1954-07-16,0.1,H, ,Montane Cordillera,793.0
BC,50.684,-119.891,1954-09-11,0.1,L, ,Montane Cordillera,631.0
BC,50.847,-121.391,1958-06-04,0.2,L, ,Montane Cordillera,498.0
BC,50.713,-119.845,1958-05-13,0.1,H, ,Montane Cordillera,694.0
BC,50.655,-120.253,1958-06-21,174.0,H, ,Montane Cordillera,792.0
BC,50.76,-119.753,1958-06-19,0.4,H, ,Montane Cordillera,345.0
BC,50.742,-121.232,1958-06-18,0.1,H, ,Montane Cordillera,342.0
BC,50.76,-121.049,1958-06-18,0.4,H, ,Montane Cordillera,496.0
BC,50.655,-120.232,1958-06-19,0.1,H, ,Montane Cordillera,683.0
BC,51.068,-120.185,1958-06-21,1.6,H, ,Montane Cordillera,831.0
BC,50.789,-120.937,1958-06-24,0.1,L, ,Montane Cordillera,622.0
BC,50.713,-120.141,1958-06-24,0.1,L, ,Montane Cordillera,1279.0
BC,50.876,-120.187,1958-06-24,0.1,L, ,Montane Cordillera,837.0
BC,50.76,-120.391,1958-06-24,0.1,L, ,Montane Cordillera,761.0
BC,50.847,-120.299,1958-06-24,0.1,L, ,Montane Cordillera,356.0
BC,50.76,-120.232,1958-07-03,0.1,L, ,Montane Cordillera,1011.0
BC,50.876,-120.253,1958-07-05,0.1,L, ,Montane Cordillera,491.0
BC,50.405,-121.345,1958-07-05,0.1,L, ,Montane Cordillera,793.0
BC,50.405,-121.345,1958-07-09,1.0,L, ,Montane Cordillera,793.0
BC,50.713,-120.187,1958-07-01,0.1,L, ,Montane Cordillera,855.0
BC,50.492,-121.299,1958-07-11,0.1,H, ,Montane Cordillera,363.0
BC,50.655,-120.345,1958-05-22,0.1,H, ,Montane Cordillera,613.0
BC,50.76,-120.799,1958-07-03,1.6,H, ,Montane Cordillera,377.0
BC,50.655,-119.982,1958-07-17,0.1,H, ,Montane Cordillera,357.0
BC,50.655,-120.345,1958-07-17,0.4,H, ,Montane Cordillera,613.0
BC,50.818,-119.732,1958-07-20,0.1,L, ,Montane Cordillera,675.0
BC,50.847,-120.595,1958-07-11,0.1,L, ,Montane Cordillera,1052.0
BC,50.655,-120.299,1958-07-24,0.1,H, ,Montane Cordillera,620.0
BC,50.76,-121.187,1958-07-19,0.9,H, ,Montane Cordillera,337.0
BC,50.76,-121.187,1958-07-20,0.1,H, ,Montane Cordillera,337.0
BC,50.51,-121.299,1958-07-20,0.4,H, ,Montane Cordillera,550.0
BC,50.713,-121.299,1958-07-20,1.2,H, ,Montane Cordillera,416.0
BC,50.76,-120.345,1958-05-19,0.4,H, ,Montane Cordillera,357.0
BC,50.789,-120.482,1958-07-12,0.1,L, ,Montane Cordillera,847.0
BC,50.713,-119.799,1958-07-25,0.1,H, ,Montane Cordillera,534.0
BC,50.742,-121.187,1958-07-23,0.3,H, ,Montane Cordillera,853.0
BC,50.742,-121.253,1958-07-24,0.1,H, ,Montane Cordillera,338.0
BC,50.684,-121.299,1958-07-25,0.1,H, ,Montane Cordillera,321.0
BC,50.684,-121.299,1958-07-25,0.3,H, ,Montane Cordillera,321.0
BC,50.376,-121.391,1958-07-25,0.4,H, ,Montane Cordillera,401.0
BC,50.376,-121.391,1958-07-27,0.1,H, ,Montane Cordillera,401.0
BC,50.934,-120.232,1958-08-03,0.1,H, ,Montane Cordillera,503.0
BC,50.934,-120.187,1958-07-28,0.1,L, ,Montane Cordillera,690.0
BC,50.684,-120.482,1958-07-24,0.1,H, ,Montane Cordillera,581.0
BC,50.655,-120.299,1958-08-02,0.1,H, ,Montane Cordillera,620.0
BC,50.76,-120.753,1958-08-02,0.1,H, ,Montane Cordillera,589.0
BC,50.818,-120.937,1958-08-12,0.8,H, ,Montane Cordillera,479.0
BC,50.76,-120.232,1958-08-16,0.1,H, ,Montane Cordillera,1011.0
BC,50.713,-121.299,1958-08-17,0.1,H, ,Montane Cordillera,416.0
BC,50.76,-120.753,1958-08-24,0.2,H, ,Montane Cordillera,589.0
BC,50.76,-120.232,1958-08-28,0.1,H, ,Montane Cordillera,1011.0
BC,50.789,-120.982,1958-09-11,0.1,L, ,Montane Cordillera,736.0
BC,50.655,-120.345,1958-09-28,0.1,H, ,Montane Cordillera,613.0
BC,50.684,-121.253,1958-09-30,0.4,H, ,Montane Cordillera,697.0
BC,50.655,-120.253,1958-10-08,1.2,H, ,Montane Cordillera,792.0
BC,50.655,-120.049,1958-03-14,42.4,H, ,Montane Cordillera,350.0
BC,50.742,-120.845,1958-05-03,2.4,H, ,Montane Cordillera,592.0
BC,50.789,-121.141,1958-05-03,0.1,H, ,Montane Cordillera,504.0
BC,50.539,-121.232,1958-03-01,0.1,H, ,Montane Cordillera,1070.0
BC,50.434,-125.891,1953-06-12,0.1,H, ,Pacific Maritime,247.0
BC,50.789,-126.141,1953-03-01,0.1,H, ,Pacific Maritime,887.0
BC,50.492,-125.549,1953-08-07,0.1,L, ,Pacific Maritime,121.0
BC,50.213,-124.937,1953-08-13,2.0,H, ,Pacific Maritime,240.0
BC,50.568,-126.595,1954-06-05,420.8,H, ,Pacific Maritime,170.0
BC,50.934,-126.799,1954-07-10,0.1,L, ,Pacific Maritime,138.0
BC,50.51,-126.187,1955-05-14,1.2,H, ,Pacific Maritime,51.0
BC,50.539,-125.937,1955-07-22,0.1,H, ,Pacific Maritime,249.0
BC,50.568,-126.549,1955-08-29,0.2,H, ,Pacific Maritime,34.0
BC,50.155,-124.732,1958-05-28,0.1,L, ,Pacific Maritime,0.0
BC,50.818,-126.732,1958-05-15,0.1,H, ,Pacific Maritime,187.0
BC,50.684,-126.095,1958-05-26,0.1,H, ,Pacific Maritime,484.0
BC,50.289,-125.187,1958-06-15,0.2,H, ,Pacific Maritime,139.0
BC,50.626,-126.187,1959-08-11,0.1,L, ,Pacific Maritime,297.0
BC,50.213,-125.095,1959-08-11,0.1,L, ,Pacific Maritime,47.0
BC,50.568,-126.095,1958-07-16,0.1,H, ,Pacific Maritime,269.0
BC,50.347,-125.141,1958-07-17,0.1,H, ,Pacific Maritime,0.0
BC,49.818,-114.804,1953-08-20,0.4,L, ,Montane Cordillera,1408.0
BC,49.434,-115.054,1953-08-23,0.1,H, ,Montane Cordillera,968.0
BC,49.713,-114.849,1953-05-05,0.1,H, ,Montane Cordillera,1456.0
BC,49.51,-115.304,1953-07-10,0.1,H, ,Montane Cordillera,1941.0
BC,49.463,-115.144,1953-07-20,0.1,L, ,Montane Cordillera,1645.0
BC,49.463,-115.144,1953-07-20,0.1,L, ,Montane Cordillera,1645.0
BC,49.492,-115.144,1953-07-20,0.8,L, ,Montane Cordillera,1238.0
BC,49.51,-115.144,1953-07-20,0.1,L, ,Montane Cordillera,1347.0
BC,49.51,-115.144,1953-07-20,0.1,L, ,Montane Cordillera,1347.0
BC,49.492,-115.144,1953-07-20,0.1,L, ,Montane Cordillera,1238.0
BC,49.463,-115.144,1953-07-20,0.1,L, ,Montane Cordillera,1645.0
BC,49.463,-115.144,1953-07-20,0.1,L, ,Montane Cordillera,1645.0
BC,49.26,-115.054,1953-07-20,0.1,L, ,Montane Cordillera,1085.0
BC,49.289,-115.099,1953-07-24,0.2,H, ,Montane Cordillera,1098.0
BC,49.01,-114.76,1953-07-22,0.1,H, ,Montane Cordillera,1714.0
BC,49.01,-114.76,1953-07-27,0.1,H, ,Montane Cordillera,1714.0
BC,49.463,-115.144,1953-07-30,0.2,H, ,Montane Cordillera,1645.0
BC,49.847,-114.733,1953-08-01,34.3,L, ,Montane Cordillera,1839.0
BC,49.492,-115.054,1953-08-02,0.1,H, ,Montane Cordillera,1033.0
BC,49.847,-114.733,1953-08-01,0.4,L, ,Montane Cordillera,1839.0
BC,49.289,-115.099,1953-08-01,0.1,H, ,Montane Cordillera,1098.0
BC,49.655,-115.054,1953-08-06,0.2,L, ,Montane Cordillera,1778.0
BC,49.289,-115.099,1953-08-04,0.1,L, ,Montane Cordillera,1098.0
BC,49.289,-115.099,1953-08-11,0.1,H, ,Montane Cordillera,1098.0
BC,49.492,-115.144,1953-08-13,0.4,H, ,Montane Cordillera,1238.0
BC,49.742,-114.849,1953-08-14,0.1,H, ,Montane Cordillera,1455.0
BC,49.684,-114.894,1953-08-14,0.1,H, ,Montane Cordillera,1090.0
BC,49.492,-115.054,1954-05-19,2.0,H, ,Montane Cordillera,1033.0
BC,49.847,-114.849,1954-07-27,0.1,H, ,Montane Cordillera,1258.0
BC,50.01,-114.937,1954-07-27,48.5,H, ,Montane Cordillera,1362.0
BC,49.76,-115.054,1954-07-29,0.4,H, ,Montane Cordillera,1985.0
BC,49.76,-115.01,1954-07-31,0.1,H, ,Montane Cordillera,1928.0
BC,50.289,-114.937,1954-08-14,0.1,H, ,Montane Cordillera,1492.0
BC,50.068,-114.937,1954-08-15,0.1,H, ,Montane Cordillera,1366.0
BC,49.463,-115.099,1954-08-27,0.1,H, ,Montane Cordillera,1232.0
BC,49.405,-115.099,1958-08-10,0.1,L, ,Montane Cordillera,1567.0
BC,49.76,-114.804,1958-08-11,2.4,L, ,Montane Cordillera,2029.0
BC,49.01,-114.51,1958-08-12,377.5,L, ,Montane Cordillera,1341.0
BC,49.963,-114.938,1958-08-12,0.1,L, ,Montane Cordillera,1922.0
BC,49.597,-115.054,1958-08-13,0.1,H, ,Montane Cordillera,1652.0
BC,49.376,-115.01,1958-08-13,0.2,H, ,Montane Cordillera,952.0
BC,50.039,-114.799,1958-08-13,18.2,L, ,Montane Cordillera,1844.0
BC,49.568,-114.804,1958-08-11,0.1,L, ,Montane Cordillera,1582.0
BC,49.068,-114.599,1957-08-01,0.1,L, ,Montane Cordillera,1606.0
BC,49.068,-114.599,1957-07-30,0.1,L, ,Montane Cordillera,1606.0
BC,49.434,-114.938,1958-08-20,0.1,H, ,Montane Cordillera,1970.0
BC,49.568,-115.01,1958-08-23,0.1,H, ,Montane Cordillera,1153.0
BC,49.713,-114.804,1957-08-20,0.1,L, ,Montane Cordillera,1775.0
BC,49.847,-114.804,1957-09-03,0.1,L, ,Montane Cordillera,1741.0
BC,49.51,-115.054,1957-09-22,0.1,H, ,Montane Cordillera,1009.0
BC,50.039,-114.891,1957-09-22,0.1,H, ,Montane Cordillera,1501.0
BC,49.789,-114.894,1957-09-27,2.6,H, ,Montane Cordillera,1195.0
BC,50.184,-114.845,1958-09-12,0.1,L, ,Montane Cordillera,2037.0
BC,49.963,-114.849,1958-09-12,0.1,L, ,Montane Cordillera,1375.0
BC,49.963,-114.849,1958-09-12,0.1,L, ,Montane Cordillera,1375.0
BC,49.434,-115.054,1958-05-01,4.0,H, ,Montane Cordillera,968.0
BC,49.713,-114.894,1958-05-07,0.4,H, ,Montane Cordillera,1112.0
BC,49.655,-114.76,1958-05-22,0.4,H, ,Montane Cordillera,1520.0
BC,49.097,-115.054,1958-05-01,0.1,H, ,Montane Cordillera,1311.0
BC,49.097,-115.054,1958-06-14,0.1,L, ,Montane Cordillera,1311.0
BC,50.155,-114.891,1958-07-22,0.1,L, ,Montane Cordillera,1787.0
BC,50.097,-114.937,1958-07-22,0.1,L, ,Montane Cordillera,1303.0
BC,49.126,-114.644,1958-07-18,0.1,L, ,Montane Cordillera,1700.0
BC,49.068,-114.849,1958-07-22,0.8,L, ,Montane Cordillera,1263.0
BC,50.963,-118.299,1953-08-11,0.1,L, ,Montane Cordillera,1378.0
BC,51.01,-118.232,1953-08-16,0.1,L, ,Montane Cordillera,445.0
BC,50.213,-118.253,1953-08-19,0.1,L, ,Montane Cordillera,1867.0
BC,51.01,-118.232,1953-05-11,0.1,H, ,Montane Cordillera,445.0
BC,50.963,-118.187,1953-05-21,0.1,H, ,Montane Cordillera,441.0
BC,50.963,-118.391,1953-06-09,0.1,L, ,Montane Cordillera,697.0
BC,50.905,-118.232,1953-06-22,0.1,L, ,Montane Cordillera,1551.0
BC,50.847,-118.187,1953-07-08,0.1,L, ,Montane Cordillera,1423.0
BC,50.876,-118.232,1953-07-08,0.1,L, ,Montane Cordillera,1760.0
BC,50.905,-118.141,1953-07-08,0.1,L, ,Montane Cordillera,441.0
BC,49.789,-117.054,1953-08-19,0.1,L, ,Montane Cordillera,1908.0
BC,49.963,-116.983,1953-08-20,0.1,L, ,Montane Cordillera,945.0
BC,50.492,-117.549,1953-08-19,0.1,L, ,Montane Cordillera,2071.0
BC,50.26,-117.503,1953-08-19,60.7,L, ,Montane Cordillera,1993.0
BC,49.463,-116.144,1953-08-19,0.1,L, ,Montane Cordillera,2015.0
BC,49.51,-116.144,1953-08-19,0.1,L, ,Montane Cordillera,1767.0
BC,49.597,-116.349,1953-08-19,0.1,L, ,Montane Cordillera,2116.0
BC,49.626,-115.983,1953-08-19,0.1,L, ,Montane Cordillera,962.0
BC,49.76,-116.644,1953-08-20,0.1,L, ,Montane Cordillera,1395.0
BC,50.376,-117.141,1953-08-19,0.1,L, ,Montane Cordillera,1218.0
BC,50.347,-117.095,1953-08-19,0.1,L, ,Montane Cordillera,1572.0
BC,50.405,-117.095,1953-08-19,0.1,L, ,Montane Cordillera,751.0
BC,50.463,-117.232,1953-08-18,0.1,L, ,Montane Cordillera,1133.0
BC,49.51,-117.554,1953-09-28,0.1,L, ,Montane Cordillera,1749.0
BC,49.51,-116.144,1953-08-19,0.1,L, ,Montane Cordillera,1767.0
BC,49.568,-116.26,1953-08-19,0.1,L, ,Montane Cordillera,1702.0
BC,49.405,-116.144,1953-08-19,0.2,L, ,Montane Cordillera,1888.0
BC,49.655,-116.233,1953-08-19,0.1,L, ,Montane Cordillera,1916.0
BC,49.684,-117.51,1953-05-05,0.2,H, ,Montane Cordillera,520.0
BC,49.626,-116.144,1953-05-07,0.5,H, ,Montane Cordillera,1344.0
BC,49.905,-117.394,1953-05-29,0.1,H, ,Montane Cordillera,541.0
BC,49.789,-117.51,1953-07-08,0.1,L, ,Montane Cordillera,1380.0
BC,50.155,-117.845,1953-07-03,0.1,L, ,Montane Cordillera,838.0
BC,50.097,-117.687,1953-07-08,0.1,L, ,Montane Cordillera,1134.0
BC,50.597,-117.891,1953-07-08,0.1,L, ,Montane Cordillera,603.0
BC,50.405,-117.982,1953-07-10,0.1,L, ,Montane Cordillera,807.0
BC,50.405,-117.799,1953-07-11,0.1,L, ,Montane Cordillera,1729.0
BC,49.963,-116.938,1953-07-08,0.2,L, ,Montane Cordillera,1600.0
BC,49.992,-117.483,1953-07-20,0.1,L, ,Montane Cordillera,1464.0
BC,49.963,-117.188,1953-07-23,0.1,H, ,Montane Cordillera,1597.0
BC,49.568,-117.983,1953-07-08,0.1,L, ,Montane Cordillera,1767.0
BC,49.713,-116.849,1953-08-02,0.2,H, ,Montane Cordillera,812.0
BC,49.76,-116.849,1953-08-03,0.1,H, ,Montane Cordillera,652.0
BC,50.289,-117.641,1953-08-04,0.1,L, ,Montane Cordillera,1220.0
BC,50.318,-117.687,1953-08-04,0.1,L, ,Montane Cordillera,1219.0
BC,49.597,-117.733,1953-08-03,0.1,H, ,Montane Cordillera,669.0
BC,49.539,-117.644,1953-08-07,0.1,L, ,Montane Cordillera,495.0
BC,49.742,-117.438,1953-08-07,0.1,L, ,Montane Cordillera,1119.0
BC,49.905,-117.394,1953-08-07,0.1,L, ,Montane Cordillera,541.0
BC,49.742,-117.483,1953-08-07,0.1,L, ,Montane Cordillera,558.0
BC,49.684,-117.51,1953-08-08,0.1,L, ,Montane Cordillera,520.0
BC,50.318,-117.687,1953-08-07,0.1,L, ,Montane Cordillera,1219.0
BC,49.76,-116.394,1953-08-07,0.4,L, ,Montane Cordillera,1284.0
BC,49.655,-117.76,1953-08-07,0.1,L, ,Montane Cordillera,1639.0
BC,49.655,-117.894,1953-08-07,0.1,L, ,Montane Cordillera,1249.0
BC,49.713,-117.849,1953-08-16,0.3,L, ,Montane Cordillera,2151.0
BC,49.76,-116.938,1953-08-12,0.1,L, ,Montane Cordillera,1188.0
BC,49.963,-117.233,1953-08-17,0.1,H, ,Montane Cordillera,1590.0
